ds,job_id,actor_id,event,language,time_spent,org
04/30/2021,328,1285,transfer,Spanish,30,B
04/30/2021,959,1253,skip,Portuguese,41,C
04/30/2021,801,1439,decision,Chinese,16,C
04/30/2021,867,1563,decision,Russian,51,F
04/30/2021,300,1295,transfer,Arabic,45,E
04/30/2021,649,1957,decision,Chinese,50,B
04/30/2021,820,1785,decision,German,31,B
04/30/2021,600,1518,skip,Hindi,19,E
04/30/2021,588,1054,skip,Russian,40,A
04/30/2021,365,1717,transfer,Italian,11,A
04/30/2021,145,1907,transfer,Persian,34,D
04/30/2021,978,1711,skip,Spanish,52,B
04/30/2021,406,1461,decision,Arabic,35,B
04/30/2021,935,1006,skip,Persian,16,F
05/01/2021,234,1315,transfer,Hindi,19,C
05/01/2021,387,1109,decision,Spanish,6,E
05/01/2021,127,1344,decision,Chinese,42,E
05/01/2021,351,1545,skip,Chinese,16,A
05/01/2021,791,1412,decision,Italian,10,B
05/01/2021,245,1843,skip,Spanish,32,C
05/01/2021,599,1475,decision,French,54,A
05/02/2021,217,1133,skip,Persian,31,C
05/02/2021,411,1879,skip,German,14,A
05/02/2021,886,1558,transfer,English,43,B
05/02/2021,145,1253,transfer,Portuguese,14,A
05/02/2021,298,1274,decision,Portuguese,7,C
05/02/2021,928,1175,transfer,Persian,47,B
05/02/2021,25,1918,decision,Hindi,15,D
05/02/2021,623,1901,decision,English,8,C
05/02/2021,936,1479,transfer,French,27,D
05/02/2021,779,1292,transfer,French,42,C
05/02/2021,507,1717,skip,Russian,35,D
05/02/2021,572,1154,skip,Chinese,7,E
05/02/2021,972,1157,skip,French,52,C
05/02/2021,659,1918,decision,German,8,A
05/03/2021,261,1044,transfer,German,17,F
05/03/2021,626,1466,transfer,Hindi,11,A
05/03/2021,842,1418,decision,French,30,F
05/03/2021,416,1349,decision,Italian,52,B
05/03/2021,723,1448,skip,Spanish,24,A
05/03/2021,817,1448,transfer,Portuguese,54,E
05/03/2021,214,1995,transfer,French,13,B
05/03/2021,990,1181,skip,English,28,E
05/03/2021,804,1154,skip,Italian,21,B
05/03/2021,785,1206,skip,Chinese,13,E
05/03/2021,866,1918,skip,Spanish,5,C
05/04/2021,607,1180,decision,English,37,F
05/04/2021,672,1468,decision,English,21,C
05/04/2021,663,1840,decision,English,9,D
05/04/2021,988,1361,transfer,Italian,50,C
05/04/2021,351,1350,skip,French,11,F
05/04/2021,636,1522,decision,Hindi,60,A
05/04/2021,615,1141,transfer,Italian,55,B
05/04/2021,928,1901,skip,Russian,46,C
05/04/2021,304,1664,decision,Arabic,59,E
05/04/2021,722,1907,transfer,Arabic,21,E
05/04/2021,988,1126,decision,German,20,C
05/04/2021,157,1431,transfer,Italian,31,B
05/04/2021,762,1087,transfer,Hindi,59,C
05/05/2021,188,1412,decision,Portuguese,56,F
05/05/2021,277,1400,transfer,Hindi,18,A
05/05/2021,759,1552,skip,Hindi,30,B
05/05/2021,725,1235,decision,German,7,A
05/05/2021,439,1990,transfer,Italian,6,E
05/05/2021,827,1074,transfer,Hindi,43,C
05/05/2021,989,1965,decision,French,58,D
05/05/2021,553,1461,decision,English,28,C
05/05/2021,615,1861,decision,Spanish,41,B
05/05/2021,172,1640,decision,English,50,A
05/05/2021,279,1727,decision,Russian,23,F
05/05/2021,451,1540,skip,Arabic,52,E
05/06/2021,663,1873,skip,Italian,56,D
05/06/2021,705,1382,transfer,Hindi,40,B
05/06/2021,759,1618,skip,Persian,51,A
05/06/2021,693,1396,skip,French,36,D
05/06/2021,891,1303,skip,Portuguese,25,E
05/06/2021,663,1461,skip,Russian,39,B
05/06/2021,183,1631,decision,Russian,28,F
05/06/2021,280,1924,skip,Chinese,20,E
05/07/2021,166,1775,decision,French,46,F
05/07/2021,471,1702,decision,German,28,C
05/07/2021,745,1116,skip,Italian,43,E
05/07/2021,215,1381,decision,Chinese,54,C
05/07/2021,23,1798,decision,Chinese,23,E
05/08/2021,246,1868,transfer,French,37,C
05/08/2021,679,1268,skip,Arabic,59,A
05/08/2021,211,1629,skip,German,48,B
05/08/2021,663,1369,skip,Spanish,53,A
05/08/2021,975,1169,decision,German,12,D
05/08/2021,342,1141,decision,Hindi,31,E
05/08/2021,112,1402,decision,Arabic,38,C
05/09/2021,505,1611,transfer,Italian,53,A
05/09/2021,107,1689,decision,French,38,F
05/09/2021,555,1534,transfer,English,46,B
05/09/2021,747,1102,skip,French,21,E
05/09/2021,539,1412,transfer,Spanish,33,D
05/09/2021,541,1772,decision,Hindi,50,B
05/09/2021,920,1861,decision,German,33,A
05/09/2021,909,1689,decision,Spanish,21,B
05/09/2021,572,1056,skip,English,33,B
05/09/2021,551,1331,skip,Hindi,24,F
05/09/2021,455,1893,transfer,Portuguese,55,C
05/09/2021,705,1145,transfer,Persian,21,C
05/09/2021,181,1044,decision,Chinese,18,B
05/10/2021,551,1015,transfer,Italian,35,F
05/10/2021,357,1714,decision,English,40,F
05/10/2021,749,1164,decision,Hindi,8,C
05/10/2021,237,1926,transfer,Arabic,47,B
05/10/2021,246,1674,skip,Russian,38,D
05/10/2021,939,1072,transfer,Hindi,31,F
05/10/2021,759,1087,skip,French,51,C
05/10/2021,187,1062,skip,Spanish,14,C
05/10/2021,752,1217,decision,Russian,32,D
05/10/2021,935,1868,decision,English,23,E
05/10/2021,407,1745,transfer,English,23,B
05/10/2021,609,1648,skip,French,18,D
05/10/2021,777,1567,transfer,German,58,B
05/11/2021,679,1735,decision,Russian,60,B
05/11/2021,821,1094,decision,English,58,E
05/11/2021,314,1857,transfer,German,43,E
05/11/2021,300,1385,skip,Persian,33,F
05/11/2021,919,1558,decision,Russian,21,A
05/11/2021,727,1093,transfer,French,25,E
05/11/2021,408,1187,skip,Portuguese,28,F
05/11/2021,711,1407,skip,Spanish,22,F
05/11/2021,650,1140,skip,Spanish,18,C
05/11/2021,633,1840,transfer,Persian,43,D
05/11/2021,976,1525,skip,French,44,C
05/11/2021,125,1525,skip,German,22,C
05/11/2021,988,1040,skip,French,37,F
05/11/2021,891,1101,skip,Persian,51,E
05/12/2021,371,1677,transfer,Hindi,24,D
05/12/2021,863,1682,transfer,Russian,28,C
05/12/2021,124,1072,transfer,Chinese,16,B
05/12/2021,187,1884,skip,Spanish,55,D
05/12/2021,131,1383,transfer,Spanish,17,E
05/12/2021,893,1228,transfer,Spanish,29,A
05/12/2021,703,1167,skip,Italian,60,D
05/12/2021,991,1410,transfer,Hindi,14,F
05/12/2021,584,1515,transfer,Russian,45,B
05/12/2021,693,1017,decision,English,35,E
05/12/2021,311,1975,decision,Italian,43,C
05/12/2021,844,1169,skip,Portuguese,17,D
05/12/2021,287,1569,transfer,French,19,E
05/12/2021,505,1836,skip,Spanish,59,F
05/13/2021,523,1437,skip,French,26,E
05/13/2021,237,1572,decision,Arabic,24,E
05/13/2021,536,1487,skip,German,24,F
05/13/2021,991,1127,skip,Spanish,10,F
05/13/2021,351,1687,decision,Russian,33,D
05/14/2021,882,1206,transfer,Italian,53,B
05/14/2021,851,1180,decision,Arabic,57,F
05/14/2021,772,1560,skip,German,33,A
05/14/2021,608,1072,transfer,Italian,53,A
05/14/2021,455,1123,decision,German,5,E
05/14/2021,515,1426,skip,Russian,14,C
05/14/2021,649,1609,decision,Spanish,59,D
05/14/2021,187,1180,skip,Chinese,37,B
05/14/2021,821,1064,transfer,Arabic,42,A
05/14/2021,909,1945,decision,Hindi,31,F
05/14/2021,782,1015,transfer,Chinese,25,B
05/15/2021,660,1438,transfer,English,38,D
05/15/2021,566,1932,skip,Portuguese,41,F
05/15/2021,833,1038,decision,German,59,D
05/15/2021,588,1558,skip,Chinese,50,D
05/15/2021,650,1929,transfer,English,34,B
05/15/2021,451,1005,transfer,German,39,D
05/15/2021,650,1830,decision,Arabic,11,A
05/15/2021,370,1048,decision,Spanish,16,A
05/15/2021,599,1100,decision,French,20,D
05/15/2021,792,1733,transfer,Spanish,5,D
05/15/2021,474,1191,skip,French,37,C
05/15/2021,229,1075,transfer,Persian,21,B
05/15/2021,239,1709,skip,German,9,F
05/16/2021,568,1295,skip,Russian,33,B
05/16/2021,716,1572,transfer,Portuguese,57,B
05/16/2021,601,1350,skip,Russian,34,D
05/16/2021,809,1505,transfer,Spanish,39,C
05/16/2021,743,1089,transfer,Arabic,22,A
05/16/2021,976,1295,transfer,Chinese,33,C
05/16/2021,616,1809,transfer,Portuguese,55,B
05/16/2021,470,1733,transfer,French,34,E
05/16/2021,648,1078,decision,Spanish,41,C
05/16/2021,277,1141,skip,Chinese,36,E
05/16/2021,223,1400,skip,English,56,A
05/16/2021,247,1868,decision,Persian,24,C
05/16/2021,260,1664,transfer,German,28,C
05/16/2021,336,1569,decision,Persian,6,E
05/16/2021,863,1412,skip,English,48,D
05/17/2021,983,1344,skip,Spanish,24,E
05/17/2021,888,1717,skip,Persian,44,B
05/17/2021,383,1967,decision,Russian,22,E
05/17/2021,755,1974,transfer,Italian,7,F
05/17/2021,387,1822,decision,Portuguese,26,D
05/17/2021,358,1047,skip,Spanish,26,D
05/17/2021,149,1180,decision,German,35,B
05/17/2021,289,1412,transfer,French,8,E
05/17/2021,214,1625,transfer,Portuguese,15,C
05/17/2021,289,1572,transfer,Persian,21,C
05/17/2021,422,1475,decision,Persian,32,D
05/17/2021,277,1404,decision,Hindi,24,D
05/17/2021,779,1938,transfer,English,5,F
05/18/2021,809,1461,decision,Hindi,42,C
05/18/2021,703,1284,decision,Portuguese,43,F
05/18/2021,188,1947,decision,German,25,F
05/18/2021,780,1982,skip,Spanish,56,A
05/18/2021,465,1802,skip,Hindi,59,C
05/18/2021,371,1365,transfer,Italian,47,D
05/18/2021,551,1004,decision,Persian,38,F
05/18/2021,844,1124,decision,Hindi,22,D
05/18/2021,328,1014,skip,Chinese,26,A
05/18/2021,542,1064,transfer,Persian,19,E
05/18/2021,836,1644,decision,English,49,C
05/18/2021,782,1694,skip,Italian,12,C
05/18/2021,245,1685,decision,Russian,22,C
05/18/2021,579,1093,skip,Spanish,18,A
05/18/2021,831,1830,skip,Russian,58,F
05/19/2021,223,1003,decision,Spanish,24,F
05/19/2021,866,1165,decision,Persian,45,B
05/19/2021,772,1937,skip,Hindi,53,E
05/19/2021,279,1089,transfer,Persian,19,E
05/19/2021,362,1514,transfer,Chinese,45,A
05/19/2021,383,1775,decision,English,11,F
05/19/2021,340,1274,transfer,Spanish,13,B
05/19/2021,820,1022,transfer,English,47,B
05/19/2021,427,1555,skip,Spanish,52,F
05/19/2021,937,1940,decision,German,6,E
05/19/2021,903,1901,skip,German,40,C
05/19/2021,590,1197,skip,Portuguese,22,A
05/19/2021,430,1609,decision,German,28,A
05/19/2021,932,1992,transfer,Spanish,29,A
05/19/2021,603,1022,transfer,German,28,B
05/20/2021,319,1075,decision,Russian,51,E
05/20/2021,646,1582,decision,English,56,C
05/20/2021,937,1775,transfer,Russian,56,A
05/20/2021,208,1015,skip,Italian,55,B
05/20/2021,781,1448,skip,Russian,26,E
05/20/2021,23,1976,decision,Italian,44,D
05/20/2021,779,1967,transfer,French,60,F
05/20/2021,805,1964,skip,Arabic,33,E
05/20/2021,332,1191,skip,Arabic,53,E
05/20/2021,503,1101,transfer,Arabic,43,E
05/20/2021,215,1534,skip,Persian,27,C
05/20/2021,156,1560,transfer,Italian,40,C
05/20/2021,173,1837,transfer,German,29,A
05/21/2021,648,1004,transfer,French,38,E
05/21/2021,579,1996,decision,English,44,E
05/21/2021,804,1972,skip,German,33,C
05/21/2021,778,1180,skip,Hindi,56,E
05/21/2021,328,1071,transfer,Chinese,11,A
05/21/2021,851,1531,skip,English,31,C
05/21/2021,363,1560,decision,French,38,E
05/21/2021,525,1154,skip,Portuguese,54,C
05/21/2021,414,1028,skip,Portuguese,49,A
05/21/2021,568,1002,transfer,Spanish,39,B
05/21/2021,649,1783,skip,Persian,28,B
05/21/2021,117,1616,skip,French,10,D
05/21/2021,407,1354,transfer,Persian,58,B
05/22/2021,319,1613,decision,Arabic,41,B
05/22/2021,836,1189,skip,Chinese,50,D
05/22/2021,190,1760,decision,Portuguese,52,C
05/22/2021,955,1665,skip,Russian,59,A
05/22/2021,672,1359,skip,English,18,D
05/22/2021,603,1075,decision,Russian,47,C
05/22/2021,896,1178,skip,Chinese,54,C
05/22/2021,191,1361,decision,Spanish,40,C
05/22/2021,618,1208,decision,Persian,46,A
05/22/2021,957,1189,decision,Portuguese,6,E
05/22/2021,403,1975,transfer,French,60,A
05/22/2021,370,1719,skip,Portuguese,57,D
05/22/2021,277,1038,transfer,Spanish,22,C
05/23/2021,618,1369,transfer,Chinese,49,A
05/23/2021,145,1437,decision,Persian,21,F
05/23/2021,976,1235,decision,English,28,C
05/23/2021,991,1812,decision,Chinese,24,C
05/23/2021,471,1314,decision,Russian,24,E
05/23/2021,656,1751,decision,Italian,47,F
05/23/2021,886,1481,transfer,Portuguese,24,E
05/23/2021,332,1295,transfer,Russian,15,D
05/23/2021,115,1228,skip,Russian,6,D
05/23/2021,146,1189,skip,Persian,28,B
05/23/2021,693,1015,transfer,German,21,A
05/23/2021,646,1694,skip,French,31,D
05/23/2021,781,1735,skip,Italian,14,D
05/24/2021,945,1742,decision,German,49,C
05/24/2021,439,1515,skip,Persian,31,A
05/24/2021,909,1080,transfer,Italian,60,F
05/24/2021,961,1431,decision,Persian,15,E
05/24/2021,287,1052,transfer,Arabic,10,E
05/24/2021,842,1308,decision,Italian,60,A
05/24/2021,280,1552,decision,Hindi,7,B
05/24/2021,115,1818,transfer,German,40,F
05/24/2021,313,1654,decision,Persian,18,C
05/24/2021,293,1301,decision,German,12,E
05/24/2021,603,1403,transfer,French,7,D
05/25/2021,857,1002,decision,English,50,D
05/25/2021,682,1062,decision,Persian,60,E
05/25/2021,745,1666,skip,German,42,A
05/25/2021,609,1884,skip,English,53,F
05/25/2021,693,1180,decision,German,49,B
05/25/2021,500,1314,decision,Spanish,16,A
05/25/2021,989,1967,skip,Spanish,8,E
05/25/2021,427,1439,skip,Chinese,55,E
05/25/2021,454,1201,skip,Russian,32,B
05/25/2021,590,1154,skip,Russian,34,D
05/25/2021,241,1331,transfer,Italian,42,C
05/25/2021,523,1654,transfer,Portuguese,18,C
05/25/2021,191,1462,transfer,English,18,C
05/25/2021,392,1889,decision,English,47,D
05/26/2021,394,1338,decision,Spanish,15,E
05/26/2021,681,1047,decision,Hindi,56,E
05/26/2021,745,1471,skip,French,19,B
05/26/2021,578,1030,transfer,Persian,8,D
05/26/2021,159,1868,decision,German,43,C
05/26/2021,310,1669,transfer,Italian,11,C
05/26/2021,326,1777,decision,Portuguese,18,D
05/26/2021,762,1873,transfer,Persian,18,F
05/26/2021,955,1100,decision,Spanish,55,D
05/26/2021,182,1609,transfer,Hindi,50,A
05/26/2021,139,1001,decision,Persian,49,D
05/26/2021,726,1396,transfer,Chinese,54,D
05/26/2021,803,1398,decision,Persian,28,C
05/26/2021,139,1819,decision,Chinese,34,C
05/27/2021,421,1643,decision,Chinese,59,C
05/27/2021,755,1834,decision,Hindi,51,B
05/27/2021,601,1281,decision,Portuguese,55,C
05/27/2021,655,1918,transfer,Persian,37,F
05/27/2021,785,1774,skip,Spanish,56,C
05/28/2021,663,1643,decision,Italian,28,E
05/28/2021,287,1017,transfer,English,59,A
05/28/2021,759,1374,skip,Hindi,33,E
05/28/2021,817,1228,decision,Italian,58,D
05/28/2021,439,1389,decision,German,42,A
05/28/2021,215,1018,transfer,Persian,9,B
05/28/2021,662,1899,transfer,Italian,49,B
05/29/2021,287,1201,transfer,Hindi,40,C
05/29/2021,928,1047,decision,Persian,40,D
05/29/2021,437,1808,transfer,Russian,22,C
05/29/2021,516,1167,transfer,Italian,57,D
05/29/2021,755,1228,decision,Spanish,20,A
05/29/2021,324,1197,skip,Spanish,39,E
05/30/2021,572,1114,transfer,German,50,A
05/30/2021,516,1543,transfer,German,44,D
05/30/2021,863,1505,decision,Spanish,60,E
05/30/2021,752,1408,transfer,Portuguese,23,D
05/30/2021,952,1141,decision,Chinese,10,C
05/30/2021,516,1461,decision,Arabic,23,D
05/30/2021,855,1131,skip,Hindi,6,F
05/30/2021,102,1926,transfer,French,14,A
05/30/2021,313,1344,decision,German,22,B
05/30/2021,544,1094,decision,Italian,18,E
05/30/2021,180,1765,decision,Portuguese,13,C
05/31/2021,579,1468,skip,Spanish,34,D
05/31/2021,131,1949,decision,Arabic,50,C
05/31/2021,954,1964,skip,English,5,B
05/31/2021,716,1350,skip,Spanish,40,C
05/31/2021,358,1056,transfer,Russian,23,B
05/31/2021,395,1813,decision,Portuguese,19,A
05/31/2021,831,1406,transfer,Russian,37,E
05/31/2021,663,1403,decision,French,15,F
05/31/2021,310,1344,transfer,Russian,19,D
05/31/2021,408,1164,decision,Hindi,53,C
06/01/2021,21,1383,decision,French,42,A
06/01/2021,192,1830,transfer,English,10,C
06/01/2021,588,1640,transfer,Hindi,14,F
06/01/2021,628,1625,decision,Arabic,37,D
06/01/2021,461,1719,transfer,Chinese,21,A
06/01/2021,323,1958,skip,Chinese,49,B
06/01/2021,648,1512,skip,French,20,D
06/01/2021,601,1341,skip,Arabic,21,A
06/02/2021,569,1285,skip,Chinese,51,F
06/02/2021,693,1824,skip,French,19,B
06/02/2021,314,1115,skip,Italian,39,A
06/02/2021,183,1205,transfer,Persian,23,F
06/02/2021,881,1719,decision,English,45,F
06/02/2021,336,1407,decision,German,33,E
06/02/2021,333,1057,transfer,Russian,55,F
06/02/2021,485,1714,decision,German,53,A
06/02/2021,920,1668,skip,German,23,A
06/02/2021,224,1350,skip,Spanish,26,D
06/02/2021,886,1175,transfer,French,56,C
06/02/2021,507,1866,decision,Russian,14,F
06/03/2021,338,1370,decision,Hindi,57,B
06/03/2021,392,1071,decision,Chinese,32,B
06/03/2021,451,1052,decision,Spanish,59,F
06/03/2021,622,1611,decision,Chinese,32,D
06/03/2021,615,1003,skip,French,43,C
06/03/2021,346,1074,skip,Russian,15,C
06/03/2021,362,1140,transfer,English,6,F
06/03/2021,605,1616,skip,Arabic,46,C
06/03/2021,957,1637,decision,Hindi,55,E
06/03/2021,507,1943,decision,Hindi,25,D
06/03/2021,536,1616,skip,Italian,60,C
06/03/2021,308,1486,skip,Hindi,41,E
06/03/2021,844,1908,decision,French,11,A
06/03/2021,387,1090,skip,Persian,36,A
06/04/2021,514,1552,skip,Russian,38,C
06/04/2021,434,1471,skip,English,50,C
06/04/2021,504,1582,decision,Russian,57,D
06/04/2021,504,1116,skip,Hindi,25,F
06/04/2021,867,1399,skip,French,17,C
06/04/2021,565,1049,decision,Portuguese,33,F
06/04/2021,972,1893,transfer,Russian,30,D
06/04/2021,543,1727,skip,Russian,27,D
06/04/2021,308,1926,transfer,Spanish,9,F
06/04/2021,234,1741,decision,Russian,18,A
06/04/2021,127,1359,transfer,Italian,7,D
06/04/2021,371,1343,transfer,Chinese,41,F
06/04/2021,114,1007,transfer,Persian,60,D
06/05/2021,804,1501,decision,Spanish,48,E
06/05/2021,866,1189,transfer,Italian,35,B
06/05/2021,434,1741,decision,Persian,47,F
06/05/2021,310,1631,decision,Persian,59,F
06/05/2021,939,1225,skip,French,24,A
06/05/2021,215,1783,transfer,German,11,D
06/05/2021,286,1502,skip,Persian,33,B
06/05/2021,646,1062,transfer,Hindi,59,A
06/05/2021,599,1582,transfer,Persian,22,E
06/05/2021,455,1644,decision,Portuguese,36,F
06/06/2021,715,1006,transfer,English,5,B
06/06/2021,961,1004,transfer,Portuguese,29,C
06/06/2021,870,1167,transfer,French,44,D
06/06/2021,882,1947,skip,English,45,C
06/06/2021,673,1141,transfer,Chinese,25,F
06/06/2021,972,1883,skip,Russian,32,A
06/06/2021,977,1475,skip,Russian,26,E
06/06/2021,663,1100,decision,Hindi,56,E
06/06/2021,827,1438,transfer,Chinese,9,C
06/07/2021,403,1791,decision,Portuguese,38,A
06/07/2021,802,1907,transfer,French,26,E
06/07/2021,841,1553,decision,French,29,C
06/07/2021,233,1929,skip,Russian,57,D
06/07/2021,245,1468,transfer,Italian,42,E
06/07/2021,112,1110,skip,French,41,D
06/07/2021,622,1552,skip,Spanish,21,A
06/07/2021,258,1957,transfer,Chinese,7,D
06/07/2021,290,1055,decision,English,25,D
06/08/2021,725,1545,skip,Spanish,30,E
06/08/2021,215,1354,transfer,Persian,8,C
06/08/2021,749,1437,transfer,Chinese,34,A
06/08/2021,722,1253,decision,Italian,18,F
06/08/2021,149,1180,decision,Russian,35,E
06/08/2021,870,1540,skip,Italian,21,D
06/08/2021,220,1001,skip,Chinese,21,D
06/08/2021,296,1552,transfer,German,40,E
06/08/2021,422,1767,skip,German,40,F
06/08/2021,837,1029,skip,English,18,F
06/08/2021,777,1921,decision,Persian,30,F
06/08/2021,590,1689,decision,French,16,D
06/08/2021,638,1017,skip,English,45,D
06/08/2021,988,1563,decision,French,7,E
06/09/2021,693,1676,skip,English,48,C
06/09/2021,622,1403,skip,Arabic,59,C
06/09/2021,514,1581,decision,Chinese,22,B
06/09/2021,191,1338,decision,Chinese,27,A
06/09/2021,246,1957,skip,Chinese,27,A
06/09/2021,701,1481,skip,Italian,10,A
06/09/2021,104,1653,transfer,Persian,48,D
06/09/2021,515,1049,decision,Arabic,28,E
06/09/2021,308,1689,skip,German,7,D
06/09/2021,888,1859,decision,Italian,5,C
06/09/2021,415,1734,decision,Chinese,13,D
06/09/2021,952,1235,decision,German,10,B
06/09/2021,605,1439,decision,German,34,D
06/10/2021,568,1284,skip,French,5,C
06/10/2021,628,1030,transfer,Chinese,48,D
06/10/2021,241,1399,decision,Portuguese,8,A
06/10/2021,964,1976,skip,Russian,35,E
06/10/2021,382,1381,decision,English,34,C
06/10/2021,477,1303,skip,Persian,58,B
06/10/2021,599,1963,decision,Hindi,14,E
06/10/2021,543,1115,transfer,Portuguese,44,B
06/10/2021,324,1099,transfer,Persian,6,F
06/10/2021,434,1924,decision,German,9,D
06/10/2021,937,1165,skip,German,51,F
06/10/2021,579,1680,transfer,German,51,F
06/10/2021,191,1093,transfer,Arabic,53,E
06/10/2021,575,1526,decision,Chinese,52,B
06/11/2021,382,1030,decision,Spanish,26,F
06/11/2021,436,1275,skip,English,22,F
06/11/2021,298,1438,decision,Hindi,6,B
06/11/2021,173,1742,decision,Arabic,41,E
06/11/2021,646,1670,decision,Russian,5,A
06/11/2021,392,1167,decision,Portuguese,35,D
06/11/2021,113,1979,transfer,Arabic,13,A
06/11/2021,255,1870,decision,Chinese,38,E
06/11/2021,636,1075,decision,Spanish,25,A
06/11/2021,990,1141,transfer,Portuguese,47,E
06/11/2021,117,1603,decision,Russian,27,C
06/12/2021,178,1018,transfer,Persian,38,E
06/12/2021,183,1966,decision,Portuguese,28,E
06/12/2021,659,1051,decision,Persian,10,A
06/12/2021,437,1767,decision,German,19,B
06/12/2021,578,1007,decision,Portuguese,43,D
06/12/2021,774,1093,skip,Chinese,60,B
06/12/2021,576,1571,transfer,English,22,D
06/12/2021,650,1410,transfer,Portuguese,30,C
06/12/2021,818,1175,decision,Portuguese,59,A
06/12/2021,779,1733,skip,Italian,13,B
06/12/2021,188,1525,skip,Chinese,47,C
06/12/2021,716,1808,skip,Arabic,44,A
06/13/2021,358,1642,decision,Italian,24,F
06/13/2021,779,1958,skip,Chinese,55,C
06/13/2021,223,1608,transfer,Spanish,42,A
06/13/2021,145,1783,transfer,Chinese,56,D
06/13/2021,22,1437,skip,Russian,52,F
06/13/2021,333,1052,skip,Portuguese,42,E
06/13/2021,736,1400,transfer,Russian,23,C
06/13/2021,145,1075,transfer,English,28,F
06/13/2021,772,1049,skip,French,38,B
06/13/2021,644,1771,skip,Italian,31,F
06/13/2021,263,1874,skip,Portuguese,59,C
06/13/2021,320,1760,decision,Persian,53,B
06/14/2021,628,1977,decision,Chinese,32,C
06/14/2021,739,1545,skip,Italian,24,F
06/14/2021,177,1364,skip,Italian,9,E
06/14/2021,394,1508,decision,French,14,E
